"Private capital flows (% of GDP)"
"Dimension: Trade and financial flows"
"Definition: Net foreign direct investment and portfolio investment, expressed as a percentage of GDP."
"Source: HDRO calculations based on data from World Bank (2020a). World Development Indicators database. Washington, DC. http://data.worldbank.org. Accessed on 22 July 2020."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019","","2010-2019",""
"67"," Seychelles","-5.6","","-4.5","","-2.4","","-8.6","","-16.8","","-9.5","","-34.9","","-8.1","","-12.8","","-16.6","","-6.8","","-10.7","","-22.0","","-13.6","","-13.6","a"
"182"," Sierra Leone","..","","..","","..","","..","","-10.0","","-34.3","","-19.2","","-8.8","","-7.5","","-6.1","","-3.8","","-5.2","","-5.3","","..","","-5.3","a"
"11"," Singapore","-6.9","","12.0","","12.9","","-4.6","","4.4","","-2.6","","14.9","","14.6","","9.6","","12.0","","-4.7","","-5.2","","-6.9","","7.7","","7.7","a"
"39"," Slovakia","..","","-1.7","","-9.8","","2.0","","-2.8","","-2.6","","-14.4","","-8.5","","-1.7","","2.2","","4.2","","-1.8","","3.3","","-1.8","","-1.8","a"
"22"," Slovenia","..","","-0.7","","-1.3","","5.8","","-5.6","","-6.3","","-0.7","","-11.4","","-12.5","","4.5","","10.2","","6.1","","-0.5","","0.3","","0.3","a"
"151"," Solomon Islands","..","","..","","..","","-4.1","","-23.7","","-12.5","","-1.9","","-4.5","","-1.7","","-2.3","","-2.8","","-2.6","","-1.2","","-1.5","","-1.5","a"
"114"," South Africa","0.1","","-0.8","","0.9","","-4.0","","-3.6","","-2.9","","-3.8","","-3.5","","-3.3","","-2.0","","-4.8","","-3.2","","-1.3","","-3.0","","-3.0","a"
"25"," Spain","-3.6","","-4.0","","3.1","","-3.0","","-3.2","","4.3","","2.3","","-7.4","","0.4","","3.8","","6.3","","3.7","","0.6","","-3.2","","-3.2","a"
"72"," Sri Lanka","..","","-0.4","","-0.8","","-1.2","","-3.1","","-3.0","","-4.4","","-4.0","","-3.6","","-1.6","","-2.0","","-3.5","","-1.9","","..","","-1.9","a"
"170"," Sudan","..","","..","","..","","-6.1","","-3.4","","-3.1","","-4.4","","-2.9","","-1.9","","-2.3","","-2.1","","-2.3","","-4.4","","..","","-4.4","a"
"97"," Suriname","..","","..","","..","","-1.4","","5.9","","-1.8","","-3.4","","-3.6","","-3.1","","-5.4","","-25.8","","-2.2","","-1.8","","-3.1","","-3.1","a"
"7"," Sweden","3.9","","-0.4","","8.5","","4.3","","-0.4","","-2.1","","-0.6","","-3.8","","4.9","","-1.7","","-1.6","","2.8","","0.5","","2.5","","2.5","a"
"2"," Switzerland","0.5","","3.2","","13.7","","24.2","","3.6","","6.1","","-0.6","","8.0","","-0.3","","9.9","","7.9","","-8.0","","17.9","","4.7","","4.7","a"
"125"," Tajikistan","..","","..","","..","","..","","-1.8","","-2.2","","-3.2","","-3.3","","-3.6","","-5.8","","-3.0","","-7.9","","-3.3","","-1.4","","-1.4","a"
"163"," Tanzania (United Republic of)","..","","..","","..","","-5.1","","-5.7","","-3.6","","-4.6","","-4.6","","-2.9","","-3.2","","-1.7","","-1.8","","-1.8","","..","","-1.8","a"
"79"," Thailand","-2.7","","-3.1","","-2.1","","-7.5","","-3.4","","-0.4","","-0.5","","0.2","","3.1","","3.1","","3.2","","2.7","","2.7","","3.0","","3.0","a"
"141"," Timor-Leste","..","","..","","..","","..","","168.8","","220.3","","195.7","","179.9","","94.2","","-11.3","","-42.1","","-21.6","","-14.6","","11.6","","11.6","a"
"167"," Togo","-1.3","","-2.8","","-3.3","","-4.1","","-0.8","","17.2","","8.4","","-2.9","","10.9","","1.7","","3.8","","5.3","","7.9","","..","","7.9","a"
"104"," Tonga","11.9","","..","","..","","..","","..","","..","","..","","..","","..","","-1.5","","-1.5","","1.4","","-4.1","","..","","-4.1","a"
"67"," Trinidad and Tobago","..","","-5.8","","-7.7","","..","","..","","4.7","","14.3","","5.1","","-0.1","","3.0","","-6.3","","3.6","","5.0","","..","","5.0","a"
"95"," Tunisia","-0.6","","-1.6","","-3.4","","-2.2","","-3.0","","-0.8","","-3.4","","-2.5","","-2.3","","-2.6","","-1.4","","-1.9","","-2.4","","..","","-2.4","a"
"54"," Turkey","-0.8","","-0.6","","-0.4","","-4.5","","-3.1","","-4.3","","-5.8","","-3.6","","-2.8","","0.1","","-2.0","","-3.8","","-0.8","","-0.6","","-0.6","a"
".."," Tuvalu","..","","..","","..","","7.7","","5.8","","10.0","","15.7","","2.0","","..","","..","","..","","..","","..","","..","","2.0","a"
"159"," Uganda","..","","..","","..","","-4.1","","-1.5","","-4.2","","-4.3","","-3.9","","-3.3","","-1.6","","-1.9","","-1.2","","-3.0","","-2.6","","-2.6","a"
"74"," Ukraine","..","","-0.5","","-2.3","","-12.0","","-7.4","","-5.3","","-6.8","","-7.0","","1.8","","-3.7","","-3.8","","-3.9","","-3.4","","-4.9","","-4.9","a"
"13"," United Kingdom","-0.7","","2.3","","-1.9","","-6.6","","-8.4","","-6.3","","9.1","","-10.5","","-5.1","","-11.5","","-18.6","","-4.1","","-13.5","","1.4","","1.4","a"
"17"," United States","-0.1","","-0.6","","-4.3","","-5.0","","-3.6","","-0.3","","-2.3","","0.4","","0.1","","-1.4","","-2.0","","-1.0","","-1.6","","-1.4","","-1.4","a"
"55"," Uruguay","..","","-2.3","","-2.0","","-9.3","","-4.1","","-9.4","","-4.8","","-7.9","","-5.0","","0.3","","6.0","","0.5","","-0.9","","2.9","","2.9","a"
"106"," Uzbekistan","..","","..","","..","","..","","..","","..","","..","","..","","-1.1","","-1.3","","-2.0","","-3.0","","-1.3","","-6.3","","-6.3","a"
"140"," Vanuatu","..","","..","","-7.7","","-2.8","","-8.6","","-8.5","","-7.7","","-5.2","","-2.8","","-2.6","","-6.8","","-7.4","","-5.7","","..","","-5.7","a"
"113"," Venezuela (Bolivarian Republic of)","-33.0","","-0.1","","-0.9","","-1.6","","-0.8","","-2.6","","-1.2","","-0.4","","0.1","","..","","..","","..","","..","","..","","0.1","a"
"117"," Viet Nam","..","","..","","..","","-4.8","","-8.2","","-5.8","","-5.4","","-4.9","","-4.4","","-5.5","","-5.8","","-7.0","","-7.3","","..","","-7.3","a"
"179"," Yemen","..","","..","","..","","1.9","","0.5","","1.2","","0.3","","0.7","","-0.1","","-0.1","","..","","..","","..","","..","","-0.1","a"
"146"," Zambia","..","","..","","-3.5","","-5.8","","-3.5","","-5.0","","-13.1","","-6.4","","-13.6","","-13.9","","-4.3","","-5.5","","-0.5","","1.7","","1.7","a"
"150"," Zimbabwe","0.4","","..","","..","","..","","-1.5","","-2.5","","-2.6","","-2.6","","-3.1","","-2.6","","-1.3","","-0.7","","..","","..","","-0.7","a"
"36"," Andorra","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"31"," United Arab Emirates","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"188"," Central African Republic","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"70"," Cuba","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"166"," Djibouti","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"180"," Eritrea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"173"," Ethiopia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"172"," Gambia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"145"," Equatorial Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"170"," Haiti","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"70"," Iran (Islamic Republic of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"19"," Liechtenstein","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"142"," Nepal","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"185"," South Sudan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"151"," Syrian Arab Republic","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"187"," Chad","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"111"," Turkmenistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development","..","","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","..","","-0.7","","-0.7","","-1.5","","-1.6","","-1.7","","-0.6","","-0.8","","0.7","","0.4","","0.3","","0.1","","0.2","","0.3","","0.2",""
" ","High human development","..","","-2.6","","-2.7","","-3.2","","-3.8","","-3.5","","-3.2","","-3.2","","-2.8","","-1.3","","-0.7","","-1.6","","-1.9","","-1.3","","-1.4",""
" ","Medium human development","..","","..","","-1.0","","-1.7","","-2.5","","-1.3","","-2.2","","-2.1","","-2.9","","-2.7","","-1.6","","-2.1","","..","","-1.9","","-1.9",""
" ","Low human development","..","","..","","..","","-2.5","","-2.6","","-3.5","","-4.6","","-3.7","","-2.1","","-1.7","","-2.0","","-2.7","","..","","-1.9","","-3.5",""
" ","Developing Countries","..","","..","","-1.5","","-2.6","","-3.2","","-2.8","","-2.7","","-2.4","","-2.0","","-1.0","","-1.1","","-1.8","","..","","-1.2","","-1.3",""
"","Regions","..","","..","","..","","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","..","","..","","..","","-0.9","","-0.8","","2.4","","0.7","","1.7","","4.3","","2.6","","-0.2","","-0.8","","..","","-1.4","","-1.6",""
" ","East Asia and the Pacific","..","","..","","..","","-3.6","","-3.2","","-3.0","","-2.2","","-2.1","","-1.7","","0.1","","0.3","","-0.9","","..","","-0.7","","-0.8",""
" ","Europe and Central Asia","..","","..","","-1.2","","-4.6","","-4.3","","-4.0","","-4.4","","-3.7","","-2.6","","-1.5","","-3.2","","-4.2","","-1.5","","-1.7","","-1.7",""
" ","Latin America and the Caribbean","..","","-1.9","","-3.4","","-1.8","","-4.1","","-4.4","","-4.0","","-4.1","","-4.0","","-4.0","","-3.9","","-3.3","","-3.2","","-2.1","","-1.9",""
" ","South Asia","..","","..","","..","","..","","-2.6","","-1.3","","-2.2","","-1.7","","-2.8","","-2.0","","-1.4","","-2.1","","..","","-1.9","","-1.9",""
" ","Sub-Saharan Africa","..","","..","","..","","-2.2","","-2.8","","-3.7","","-4.6","","-3.1","","-3.5","","-4.0","","-2.9","","-3.6","","..","","-2.2","","-2.9",""
" ","Least Developed Countries","..","","..","","..","","..","","-1.3","","-1.7","","-3.0","","-2.1","","-3.3","","-4.4","","-2.7","","-1.6","","..","","-0.9","","-2.2",""
" ","Small Island Developing States","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","4.8","","..",""
" ","Organization for Economic Co-operation and Development","-0.3","","-0.7","","-0.9","","-1.6","","-1.9","","-2.0","","-0.8","","-1.3","","0.1","","-0.0","","0.4","","0.3","","-0.0","","0.2","","0.2",""
" ","World","..","","..","","-1.0","","-1.7","","-2.1","","-2.1","","-1.3","","-1.5","","-0.4","","-0.2","","-0.1","","-0.4","","..","","-0.2","","-0.3",""
"a: Data refer to 2019 or the most recent year available."
""
